1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
278	1.288746	0.000000	0.080559	0.083739	5.0
279	1.288167	0.000000	0.080559	0.083818	5.3
280	1.287602	0.000000	0.080559	0.082577	5.3
281	1.287069	0.000000	0.080559	0.080974	4.8
282	1.286571	0.000000	0.080559	0.080809	5.5
283	1.286088	0.000000	0.080559	0.079689	5.1
284	1.285593	0.000000	0.080559	0.081970	5.1
285	1.285040	0.000000	0.080559	0.080684	5.5
286	1.284518	0.000000	0.080559	0.079287	5.0
287	1.284016	0.000000	0.080559	0.077996	5.1
288	1.283564	0.000000	0.080559	0.078846	5.5
289	1.283088	0.000000	0.080559	0.080281	4.6
290	1.282599	0.000000	0.080559	0.079215	5.6
291	1.281974	0.000000	0.080559	0.082166	6.7
292	1.281293	0.000000	0.080559	0.082699	4.9
293	1.280758	0.000000	0.080559	0.083466	5.1
294	1.280211	0.000000	0.080559	0.083682	5.5
295	1.279657	0.000000	0.080559	0.083470	4.9
296	1.279096	0.000000	0.080559	0.084063	5.2
297	1.278542	0.000000	0.080559	0.082758	5.4
298	1.277944	0.000000	0.080559	0.081438	4.9
299	1.277370	0.000000	0.080559	0.080331	5.1
300	1.276854	0.000000	0.080559	0.078784	4.8
301	1.276361	0.000000	0.080559	0.078307	5.5
302	1.275856	0.000000	0.080559	0.077381	5.0
303	1.275365	0.000000	0.080559	0.078151	5.0
304	1.274875	0.000000	0.080559	0.076670	5.4
305	1.274394	0.000000	0.080559	0.076778	5.0
306	1.273961	0.000000	0.080559	0.076404	5.0
307	1.272453	0.000000	0.080559	0.080086	5.4
308	1.271908	0.000000	0.080559	0.078752	5.0
309	1.271397	0.000000	0.080559	0.081707	5.5
310	1.270880	0.000000	0.080559	0.081151	5.7
311	1.270359	0.000000	0.080559	0.081047	5.1
312	1.269859	0.000000	0.080559	0.079889	5.2
313	1.269353	0.000000	0.080559	0.081211	5.3
314	1.268820	0.000000	0.080559	0.082070	5.1
315	1.268258	0.000000	0.080559	0.082886	5.2
316	1.267691	0.000000	0.080559	0.081224	5.1
317	1.267175	0.000000	0.080559	0.080427	5.3
318	1.266639	0.000000	0.080559	0.080265	5.1
319	1.266093	0.000000	0.080559	0.078704	5.0
320	1.265621	0.000000	0.080559	0.077021	5.2
321	1.264928	0.000000	0.080559	0.077610	5.2
322	1.264454	0.000000	0.080559	0.077255	5.2
323	1.264008	0.000000	0.080559	0.076125	5.6
324	1.263485	0.000000	0.080559	0.078459	4.7
325	1.263002	0.000000	0.080559	0.079244	5.5
326	1.262517	0.000000	0.080559	0.077842	5.3
327	1.262036	0.000000	0.080559	0.077249	4.8
328	1.261547	0.000000	0.080559	0.076998	5.3
329	1.261064	0.000000	0.080559	0.075572	5.6
330	1.260621	0.000000	0.080559	0.074694	5.3
331	1.260189	0.000000	0.080559	0.074080	5.5
332	1.259760	0.000000	0.080559	0.073021	5.4
333	1.259369	0.000000	0.080559	0.071560	5.3
334	1.258978	0.000000	0.080559	0.070227	5.1
335	1.258570	0.000000	0.080559	0.069509	5.2
336	1.258194	0.000000	0.080559	0.068090	5.4
337	1.257876	0.000000	0.080559	0.066638	5.2
338	1.257475	0.000000	0.080559	0.065641	5.2
339	1.257112	0.000000	0.080559	0.064332	5.3
340	1.256815	0.000000	0.080559	0.063470	4.9
341	1.256494	0.000000	0.080559	0.062709	5.2
342	1.256192	0.000000	0.080559	0.061688	5.5
343	1.255917	0.000000	0.080559	0.061159	5.0
344	1.255644	0.000000	0.080559	0.059739	5.2
345	1.255127	0.000000	0.080559	0.060467	5.7
346	1.254855	0.000000	0.080559	0.059747	4.8
347	1.254606	0.000000	0.080559	0.059600	5.5
348	1.254331	0.000000	0.080559	0.058812	5.0
349	1.254040	0.000000	0.080559	0.057761	4.9
350	1.253785	0.000000	0.080559	0.056514	5.4
351	1.253407	0.000000	0.080559	0.056146	5.0
352	1.253180	0.000000	0.080559	0.056983	5.6
353	1.252947	0.000000	0.080559	0.056061	5.2
354	1.252708	0.000000	0.080559	0.055376	5.0
355	1.252472	0.000000	0.080559	0.054286	5.4
356	1.252257	0.000000	0.080559	0.053832	5.0
357	1.252014	0.000000	0.080559	0.055291	5.2
